vin,model,mfg_year,fuel_type
SMJ8M1P0,Tata Ultra,2022,CNG
1TFZQB0R,Volvo VNL,2024,LNG
0XM1JMHC,Volvo VNL,2011,Electric
Q3Q4S7T8,Volvo VNL,2025,LNG
VXEM0W42,Volvo VNL,2009,Diesel
JM5JG3JQ,Freightliner M2,2025,CNG
UZH8HSF6,Ashok Leyland Dost,2012,Diesel
OKQZJUBJ,Freightliner M2,2020,Diesel
PAKWD9RB,Isuzu N-Series,2017,LNG
YNMU33YJ,Tata Ultra,2011,CNG
X7ON91ZV,Tata Ultra,2016,CNG
L9TWM6BK,Isuzu N-Series,2005,Diesel
VSMYLB3O,Volvo VNL,2009,Diesel
0U5GFAL5,Isuzu N-Series,2016,LNG
OD3TDJ58,Ashok Leyland Dost,2010,Electric
CZJQ2NCC,Ashok Leyland Dost,2007,Electric
X03P10EC,Volvo VNL,2013,Electric
QVXF42VW,Volvo VNL,2015,Electric
MU500C1E,Isuzu N-Series,2018,CNG
DAKGTVAZ,Isuzu N-Series,2012,Diesel
T3WDMKSO,Tata Ultra,2023,LNG
WI6ICP15,Volvo VNL,2008,Diesel
TNKAX8E1,Isuzu N-Series,2009,CNG
6ZMW6UID,Isuzu N-Series,2022,Diesel
YU30FJ3C,Isuzu N-Series,2023,Electric
757NZP5I,Freightliner M2,2005,Electric
FCRZJSQ7,Isuzu N-Series,2020,LNG
1KP74RLO,Volvo VNL,2018,Electric
5UR7FW7O,Volvo VNL,2019,CNG
C3XF37TY,Ashok Leyland Dost,2018,LNG
7I75HTIG,Freightliner M2,2013,Electric
NFC3QWM9,Tata Ultra,2019,Electric
UFNPQOIQ,Freightliner M2,2010,Electric
O5UHU985,Ashok Leyland Dost,2016,CNG
4G2SBN98,Freightliner M2,2016,Diesel
Z6WIXP7L,Volvo VNL,2022,Diesel
Y67JMFDG,Tata Ultra,2006,Diesel
479TFRAI,Freightliner M2,2016,Diesel
5517SQR1,Tata Ultra,2015,CNG
98LXP5Q6,Ashok Leyland Dost,2008,CNG
03YA6KP3,Isuzu N-Series,2015,LNG
IAFDHBIW,Tata Ultra,2017,Electric
NFM1G747,Ashok Leyland Dost,2008,CNG
3I015ZCJ,Isuzu N-Series,2007,CNG
XW8KWEB7,Tata Ultra,2013,Diesel
RDXN117H,Tata Ultra,2011,CNG
1TR38MV4,Ashok Leyland Dost,2010,Electric
676MISE3,Isuzu N-Series,2009,Electric
5C8Q393E,Tata Ultra,2022,LNG
N4US8MRP,Volvo VNL,2023,Electric
4EE15AB2,Freightliner M2,2024,Diesel
GIITM7VV,Ashok Leyland Dost,2021,Electric
GH53GVPI,Tata Ultra,2014,Electric
O8ERLUJ4,Freightliner M2,2025,LNG
G9I4I3MR,Volvo VNL,2006,LNG
P22OP4PT,Isuzu N-Series,2011,LNG
S5W7A2P1,Volvo VNL,2005,LNG
JRJROOE3,Isuzu N-Series,2020,Electric
N98ZIXZS,Freightliner M2,2016,Electric
KFCUBWVX,Volvo VNL,2005,Diesel
N145H43B,Tata Ultra,2017,Diesel
6WJ7UFGX,Isuzu N-Series,2011,LNG
N3EW5Y7D,Tata Ultra,2017,Electric
F4KFYLAZ,Ashok Leyland Dost,2006,Electric
VWGY2WQI,Freightliner M2,2015,Diesel
D7GSNNIY,Volvo VNL,2016,LNG
TY03ND8U,Ashok Leyland Dost,2009,Electric
AT3D3HTY,Isuzu N-Series,2006,Diesel
PXE9VZGJ,Isuzu N-Series,2010,Diesel
ONV7794S,Volvo VNL,2016,Diesel
5PHFVM0X,Ashok Leyland Dost,2012,Electric
PYPIQVTR,Tata Ultra,2005,Diesel
ZYRLYJRF,Volvo VNL,2018,LNG
E5KW9502,Tata Ultra,2020,Electric
OQSPF9T5,Freightliner M2,2022,LNG
4Q7XMTWL,Isuzu N-Series,2015,Diesel
I0QFFQ5B,Tata Ultra,2006,CNG
EJYK4N1L,Isuzu N-Series,2016,LNG
EQ92X9Y0,Freightliner M2,2007,CNG
BZAUJZZW,Freightliner M2,2018,Electric
L361WFJ7,Volvo VNL,2018,Electric
44HKTHCT,Tata Ultra,2020,LNG
MOA07CJA,Ashok Leyland Dost,2005,Diesel
E7SBDJMH,Isuzu N-Series,2024,Electric
0JFFMQDV,Volvo VNL,2025,Diesel
8XL0J7AQ,Freightliner M2,2007,Electric
ZKPMYE8X,Isuzu N-Series,2020,Diesel
FRCSBARX,Ashok Leyland Dost,2018,Electric
JSQJZIK1,Ashok Leyland Dost,2015,Electric
C17S2848,Ashok Leyland Dost,2006,LNG
DH0HSQVP,Ashok Leyland Dost,2013,CNG
5EULAW5J,Ashok Leyland Dost,2013,LNG
61996049,Isuzu N-Series,2005,Electric
Q6O8M8XK,Isuzu N-Series,2013,Diesel
A1ALQ9T9,Tata Ultra,2008,LNG
7CVFUSLV,Volvo VNL,2024,LNG
BLAI48FI,Tata Ultra,2018,Diesel
10PSCIQP,Isuzu N-Series,2025,CNG
Q690OJDV,Volvo VNL,2013,Electric
I0TEUFIW,Isuzu N-Series,2005,Electric
1U9V48FF,Freightliner M2,2022,CNG
3APERF9Q,Ashok Leyland Dost,2017,CNG
K9RCE4SK,Freightliner M2,2005,LNG
BVJO8ARS,Freightliner M2,2014,LNG
FTUD6LD6,Volvo VNL,2020,CNG
O5HAS7K4,Freightliner M2,2021,LNG
8TMVZIS7,Isuzu N-Series,2016,LNG
O0DRWZE1,Ashok Leyland Dost,2021,Electric
6TQGKILC,Volvo VNL,2022,Electric
QR8B6DND,Volvo VNL,2025,CNG
S9WZ7DD6,Isuzu N-Series,2014,Electric
UF7RKAUN,Freightliner M2,2015,Diesel
8BK8WRES,Freightliner M2,2014,Electric
CHUJIQZ8,Volvo VNL,2010,LNG
7A8WJFRV,Volvo VNL,2020,LNG
ZODSQQUW,Ashok Leyland Dost,2020,CNG
E0CZG0UL,Freightliner M2,2009,CNG
K5HSTWEY,Freightliner M2,2019,Electric
8GM1023J,Ashok Leyland Dost,2021,Electric
TFCVJB20,Freightliner M2,2010,LNG
ML6S5E13,Tata Ultra,2008,Electric
ULYFP927,Isuzu N-Series,2018,Electric
1A12RIH1,Volvo VNL,2009,CNG
IDFWQX7G,Volvo VNL,2007,Electric
0VP7RUA2,Tata Ultra,2012,Electric
JL5HCUMU,Volvo VNL,2018,Diesel
BEUHN1MF,Isuzu N-Series,2017,Electric
OIMNU2VW,Volvo VNL,2024,Diesel
YJHTG6TR,Tata Ultra,2015,LNG
2CQDPM91,Volvo VNL,2008,Electric
VUFTXOP3,Ashok Leyland Dost,2009,Electric
Y24HF9ZQ,Tata Ultra,2021,Electric
36F44WKZ,Isuzu N-Series,2018,Electric
4EQW0Z00,Tata Ultra,2016,LNG
APWGTFNE,Isuzu N-Series,2009,LNG
YF37AIBX,Isuzu N-Series,2025,Diesel
P1AB5ZVG,Ashok Leyland Dost,2025,LNG
5WVHV745,Ashok Leyland Dost,2013,LNG
LM7QU6OJ,Ashok Leyland Dost,2016,LNG
MTNWZLSV,Isuzu N-Series,2014,Diesel
S31I18Z9,Isuzu N-Series,2012,Electric
VTX46O7K,Freightliner M2,2017,CNG
XCEPYNHM,Tata Ultra,2018,CNG
Y5RQ96DN,Tata Ultra,2017,Electric
MTXDGCO9,Ashok Leyland Dost,2017,LNG
HO25BSWW,Freightliner M2,2016,Electric
57ZGIUM8,Isuzu N-Series,2022,Diesel
W9CIEJ8S,Tata Ultra,2010,CNG
NBN77NT2,Isuzu N-Series,2008,Diesel
SRCFFICX,Isuzu N-Series,2013,Diesel
622RJAU3,Volvo VNL,2025,CNG
38Q1LHD4,Volvo VNL,2018,CNG
YH28SGUF,Ashok Leyland Dost,2013,LNG
ZCT6I13B,Volvo VNL,2007,LNG
OJUV2HZR,Isuzu N-Series,2011,CNG
BVB9VXVJ,Isuzu N-Series,2024,Diesel
FALRC5CA,Tata Ultra,2017,LNG
DH34ABIJ,Ashok Leyland Dost,2011,Diesel
JZCRXKSI,Volvo VNL,2012,LNG
Q64LQZPT,Volvo VNL,2020,Diesel
8WEM6XK6,Isuzu N-Series,2022,LNG
PBV8P527,Ashok Leyland Dost,2008,LNG
93ITXS8Q,Tata Ultra,2005,Diesel
NDZIQFV6,Freightliner M2,2024,CNG
8PGJCGSU,Isuzu N-Series,2024,CNG
1CEXJ298,Freightliner M2,2008,Diesel
A8JH4QA3,Ashok Leyland Dost,2005,LNG
AY6A4FP5,Freightliner M2,2015,CNG
J33PAD1Q,Volvo VNL,2022,Diesel
IFA7AP94,Ashok Leyland Dost,2007,Diesel
TPNOKJUN,Isuzu N-Series,2008,Electric
K3184N4N,Isuzu N-Series,2013,Electric
B6IV96KQ,Ashok Leyland Dost,2019,Diesel
49O2S25F,Ashok Leyland Dost,2023,Electric
VFW2FK8L,Tata Ultra,2014,Diesel
A25SHKJJ,Freightliner M2,2023,LNG
8OX6X909,Isuzu N-Series,2009,LNG
RNO5UWQX,Tata Ultra,2015,CNG
LNE9KJ7A,Freightliner M2,2008,Electric
CMADYHTF,Tata Ultra,2005,Diesel
BEHRKP6E,Ashok Leyland Dost,2025,Electric
JKBGNG06,Ashok Leyland Dost,2025,Diesel
0AON644I,Freightliner M2,2012,CNG
T3RN8K0G,Isuzu N-Series,2015,Diesel
UFGSF509,Tata Ultra,2025,Diesel
RGL27LKO,Isuzu N-Series,2016,CNG
O6VQ6Y2K,Isuzu N-Series,2008,LNG
9ADHDT6F,Freightliner M2,2008,CNG
Z23WPXWX,Tata Ultra,2012,LNG
ACFR2N8W,Ashok Leyland Dost,2014,Diesel
HBBEHZJK,Ashok Leyland Dost,2014,CNG
2C9AFXQO,Ashok Leyland Dost,2013,Diesel
AWNWT8I7,Freightliner M2,2016,LNG
C1XX2GNX,Tata Ultra,2021,LNG
9IWFMDFI,Isuzu N-Series,2016,LNG
2IIR8EXW,Freightliner M2,2020,CNG
5IV76HS4,Tata Ultra,2013,CNG
FCAQVCJA,Volvo VNL,2014,LNG
8OFRFRMN,Isuzu N-Series,2016,Electric
GVKBU7R9,Freightliner M2,2011,CNG
TRJEDI3R,Freightliner M2,2006,Diesel
HE4ERXVW,Freightliner M2,2008,CNG
R6PTTJUW,Volvo VNL,2023,Electric
34HMR42W,Volvo VNL,2018,Electric
2BSX86V5,Ashok Leyland Dost,2014,CNG
LF5X4ZUZ,Tata Ultra,2016,LNG
0L01U6GC,Freightliner M2,2005,LNG
KCA6AP0Q,Ashok Leyland Dost,2020,Electric
6YU9WVG2,Isuzu N-Series,2011,Electric
A9Y3O6CC,Tata Ultra,2013,CNG
7BGVRS67,Isuzu N-Series,2011,LNG
RRED9MXA,Volvo VNL,2022,CNG
6E507K9D,Freightliner M2,2015,LNG
2LB3ELGQ,Isuzu N-Series,2014,Diesel
K7WAJPZV,Isuzu N-Series,2013,Electric
JURME8VI,Freightliner M2,2020,Diesel
7AWVIQU1,Tata Ultra,2019,LNG
R4SLK99B,Isuzu N-Series,2015,Electric
8QQPEUBQ,Volvo VNL,2021,Electric
SCUASH4R,Freightliner M2,2019,Electric
QD7DWALD,Freightliner M2,2005,LNG
Z1222AHR,Freightliner M2,2022,CNG
3EQBH6DF,Tata Ultra,2022,CNG
AMN8G84O,Isuzu N-Series,2010,Diesel
J0LCZBXD,Freightliner M2,2019,Diesel
U889V8OZ,Ashok Leyland Dost,2024,Electric
4PMDK1PN,Volvo VNL,2023,Electric
QX52WPO1,Freightliner M2,2015,CNG
J26T4TFA,Tata Ultra,2022,Diesel
Q5ZQAFNT,Ashok Leyland Dost,2011,Diesel
4YULRM0M,Tata Ultra,2025,Electric
YIXZODAE,Isuzu N-Series,2021,LNG
2LQ0MG93,Ashok Leyland Dost,2021,CNG
7YAT0OOP,Tata Ultra,2023,CNG
HA0H8OKU,Tata Ultra,2022,CNG
Y1POK1YN,Ashok Leyland Dost,2012,CNG
1024IT8F,Ashok Leyland Dost,2008,LNG
SSEJMP9Z,Freightliner M2,2025,Diesel
FIOVSD40,Isuzu N-Series,2005,CNG
UHRCSKXK,Tata Ultra,2008,Diesel
GOK4LGJ2,Ashok Leyland Dost,2019,CNG
TXBFEX7D,Isuzu N-Series,2019,LNG
4ICU1HW7,Tata Ultra,2015,CNG
DYC906DG,Isuzu N-Series,2006,Electric
5JJVFF26,Ashok Leyland Dost,2023,Electric
OHDMBFVP,Ashok Leyland Dost,2012,Diesel
0T4OE8E1,Tata Ultra,2019,Diesel
G7X5D82X,Ashok Leyland Dost,2013,LNG
WXP3WBPG,Tata Ultra,2005,CNG
FWNRUZJO,Isuzu N-Series,2021,Electric
ISNRFCMO,Freightliner M2,2011,Diesel
WU5BPC6N,Ashok Leyland Dost,2011,LNG
JVWTXTF7,Volvo VNL,2006,Electric
IWGPA584,Isuzu N-Series,2008,Diesel
CHJQHBZP,Volvo VNL,2025,Diesel
ZOIOQCAN,Volvo VNL,2019,CNG
TM7XJQOX,Isuzu N-Series,2017,CNG
7H27APWG,Isuzu N-Series,2015,LNG
8HWWYY7X,Ashok Leyland Dost,2018,Electric
AY4GLZ87,Freightliner M2,2012,CNG
42PMYPQK,Isuzu N-Series,2016,Electric
A2YLBMF4,Tata Ultra,2017,Diesel
83Z6DC3M,Isuzu N-Series,2008,CNG
8X5IIG9I,Volvo VNL,2022,Diesel
F7PE89L6,Ashok Leyland Dost,2009,LNG
10PMFR3M,Tata Ultra,2008,Electric
JXO86YVJ,Volvo VNL,2025,Diesel
FFJAEL74,Freightliner M2,2009,Electric
ZNX7E7OU,Freightliner M2,2017,CNG
N9G7ZPP6,Tata Ultra,2016,Diesel
SNQYN9O8,Tata Ultra,2008,Electric
O3HYQHL4,Ashok Leyland Dost,2012,CNG
X7G7IMRT,Freightliner M2,2015,CNG
CYR01UY4,Isuzu N-Series,2010,Diesel
9QQEPQZR,Freightliner M2,2007,CNG
TSMCYACO,Freightliner M2,2022,Electric
6P5633KA,Tata Ultra,2020,Electric
VU8U7GSW,Ashok Leyland Dost,2023,CNG
15OC1DV2,Volvo VNL,2016,LNG
L53B611E,Ashok Leyland Dost,2025,LNG
RMOWAM09,Freightliner M2,2009,Electric
3XFMU002,Volvo VNL,2009,Diesel
HPGLGA3Z,Ashok Leyland Dost,2014,Electric
7GUYGDMT,Volvo VNL,2022,Electric
A4H67FR7,Volvo VNL,2023,CNG
1PAEVF76,Ashok Leyland Dost,2017,Diesel
EN7NYM30,Tata Ultra,2011,LNG
MD4YJ13R,Freightliner M2,2025,LNG
WQE952YW,Freightliner M2,2008,Diesel
DJZ2XKRT,Freightliner M2,2010,Electric
FGFZYBI3,Ashok Leyland Dost,2016,CNG
EHCJAOFZ,Freightliner M2,2025,CNG
LVTW1DJ1,Ashok Leyland Dost,2025,LNG
46PU9GLA,Freightliner M2,2009,Diesel
IDERVCCR,Tata Ultra,2008,LNG
B2CYWJLO,Volvo VNL,2007,CNG
Z1990SZM,Ashok Leyland Dost,2019,Diesel
PIEELP48,Tata Ultra,2017,CNG
TIBYGAUR,Freightliner M2,2009,Electric
WRGEML4H,Tata Ultra,2008,Diesel
S4GOYCT1,Ashok Leyland Dost,2005,Electric
QOTDSRO4,Tata Ultra,2018,Electric
07O9MYDD,Isuzu N-Series,2024,Diesel
BSO5N2PC,Tata Ultra,2009,CNG
CVMCOUFZ,Isuzu N-Series,2018,Electric
7ZKV6JG0,Tata Ultra,2024,Electric
B67KNK49,Freightliner M2,2014,LNG
IQ7Y9FPQ,Freightliner M2,2009,Electric
SELCIIEC,Isuzu N-Series,2012,CNG
NZ59GX32,Isuzu N-Series,2006,LNG
1DIDX30S,Ashok Leyland Dost,2014,Diesel
03IITT0J,Ashok Leyland Dost,2013,CNG
ZP7GWLPM,Freightliner M2,2024,LNG
NQ6VVZTT,Ashok Leyland Dost,2020,Diesel
9GRAS9DA,Tata Ultra,2018,LNG
1C6SZV7N,Freightliner M2,2018,CNG
MU08NL2A,Freightliner M2,2021,LNG
4L1AEIH8,Ashok Leyland Dost,2008,LNG
9X1Z96S4,Ashok Leyland Dost,2009,LNG
R00NSC60,Ashok Leyland Dost,2017,Electric
9ELZ0ZAP,Volvo VNL,2022,CNG
ZM3X00L5,Volvo VNL,2008,CNG
R73UTQ88,Freightliner M2,2012,Electric
2MDK87OS,Isuzu N-Series,2008,Diesel
V6VMA8CE,Isuzu N-Series,2011,LNG
JESR7B50,Freightliner M2,2019,CNG
YR6AA95O,Freightliner M2,2013,Electric
DQHDX3N9,Freightliner M2,2024,Electric
NOBB22M4,Isuzu N-Series,2011,CNG
BM11WWUU,Freightliner M2,2010,Diesel
FCHXM2BM,Volvo VNL,2008,CNG
8X6MRKZP,Tata Ultra,2016,Electric
LT45TZCE,Tata Ultra,2006,CNG
XLZYEFS3,Isuzu N-Series,2006,Electric
NNUVPZH1,Ashok Leyland Dost,2017,LNG
U4XLFYVL,Freightliner M2,2006,Electric
2ZQWNX8A,Isuzu N-Series,2015,CNG
PNQUZ5V3,Ashok Leyland Dost,2017,LNG
VNM3C0AV,Isuzu N-Series,2020,LNG
1YLMU135,Freightliner M2,2025,CNG
P0TTCWCJ,Freightliner M2,2006,Electric
ZDRGA1PV,Isuzu N-Series,2023,Electric
QBNOAG0X,Freightliner M2,2020,Electric
HI5L55RM,Ashok Leyland Dost,2021,LNG
GS2NQV7P,Tata Ultra,2024,Diesel
SYDSQ83L,Ashok Leyland Dost,2010,Electric
9O3GYZD4,Tata Ultra,2014,CNG
KWO9W8CQ,Ashok Leyland Dost,2009,LNG
TOFRHL44,Ashok Leyland Dost,2023,Diesel
L0CEQ4KO,Tata Ultra,2012,Electric
GJHCMW8Y,Isuzu N-Series,2025,CNG
HP5QHIVO,Ashok Leyland Dost,2011,Electric
QMA5Z45Y,Isuzu N-Series,2016,Electric
QEN12WD3,Tata Ultra,2012,LNG
BYBS1AKR,Isuzu N-Series,2013,LNG
6OAVPMPX,Tata Ultra,2005,Diesel
L2M3D3JL,Isuzu N-Series,2005,Diesel
C5DXL0SC,Isuzu N-Series,2010,LNG
JBYFKQHH,Freightliner M2,2020,Electric
3VNXJMHL,Freightliner M2,2010,Electric
NYY69ESA,Isuzu N-Series,2009,CNG
DJ4OHPTO,Ashok Leyland Dost,2025,LNG
7XN41JNP,Isuzu N-Series,2021,LNG
91GM12CP,Freightliner M2,2005,Diesel
NL7X6GP1,Freightliner M2,2007,LNG
7MMD12P9,Ashok Leyland Dost,2025,Diesel
LW82KJRA,Ashok Leyland Dost,2008,Diesel
CT315HD4,Isuzu N-Series,2021,CNG
9LNLQ107,Ashok Leyland Dost,2010,LNG
NXA1D55Y,Freightliner M2,2006,LNG
UFQIGH0J,Freightliner M2,2006,LNG
3SL554D6,Isuzu N-Series,2015,CNG
HFCSZDZX,Freightliner M2,2016,Diesel
M7DNRA2S,Freightliner M2,2006,LNG
97ZFNCRQ,Ashok Leyland Dost,2016,CNG
6LHGI5SG,Ashok Leyland Dost,2025,Diesel
YTZZ61ED,Tata Ultra,2005,Electric
QXBH46Q6,Ashok Leyland Dost,2015,LNG
AM70KEGE,Ashok Leyland Dost,2014,CNG
2UOJ69Q9,Volvo VNL,2017,Electric
8OCAUGZX,Tata Ultra,2010,CNG
PTG8EF88,Tata Ultra,2011,LNG
6QM7QXWW,Tata Ultra,2016,Diesel
ANF1V3AO,Isuzu N-Series,2020,Electric
S6KWO79N,Isuzu N-Series,2015,LNG
2JFNHYAB,Freightliner M2,2013,LNG
J3DH62P0,Tata Ultra,2019,Electric
YXY77SGH,Freightliner M2,2014,CNG
QJE79CNM,Tata Ultra,2016,CNG
E65TZ3WY,Volvo VNL,2011,CNG
A8K0TQI5,Isuzu N-Series,2025,CNG
Z6CXYNIO,Ashok Leyland Dost,2019,LNG
SWGUDYU8,Tata Ultra,2021,Diesel
46DP82NQ,Ashok Leyland Dost,2020,CNG
4YAOCNCQ,Tata Ultra,2017,Electric
SL0FTMHX,Isuzu N-Series,2014,LNG
7ZLYSKQ9,Ashok Leyland Dost,2009,LNG
3T24GRIK,Isuzu N-Series,2012,CNG
26KJTVER,Isuzu N-Series,2023,Electric
12NLRC2C,Tata Ultra,2023,Electric
UU6UQKKY,Tata Ultra,2023,LNG
16IV10LY,Isuzu N-Series,2009,LNG
EXSYCFGZ,Volvo VNL,2022,LNG
GF4O7N76,Ashok Leyland Dost,2013,Diesel
B1QDPR38,Freightliner M2,2009,LNG
URL3BGRE,Volvo VNL,2005,CNG
VNTIL6GS,Isuzu N-Series,2018,Electric
SZDLREXH,Isuzu N-Series,2015,Electric
ISYDW71S,Tata Ultra,2006,Electric
YZC8PTQ5,Ashok Leyland Dost,2021,LNG
IX3T5PAZ,Volvo VNL,2023,CNG
OERCR4C3,Tata Ultra,2009,Diesel
49I1529V,Volvo VNL,2006,CNG
5VCNKB7J,Volvo VNL,2006,CNG
NYMGVY0Q,Isuzu N-Series,2005,Electric
QRHN2HFV,Tata Ultra,2020,Diesel
VWVFR0LP,Tata Ultra,2019,Electric
F6JUGT7H,Isuzu N-Series,2005,CNG
8H1BPRF4,Tata Ultra,2007,LNG
W0PWHGKT,Ashok Leyland Dost,2010,Electric
QX3JTWL9,Volvo VNL,2015,CNG
H87TDCI7,Isuzu N-Series,2009,Diesel
42ILZJZ1,Freightliner M2,2019,Diesel
NVMVQ6DG,Tata Ultra,2022,Electric
9DZTGF2T,Ashok Leyland Dost,2005,CNG
DJQOZDTD,Tata Ultra,2021,Diesel
W6YKJMO7,Isuzu N-Series,2017,LNG
1IZAB3AL,Tata Ultra,2018,Diesel
HADVGN7H,Isuzu N-Series,2022,LNG
ZELCC9UQ,Isuzu N-Series,2005,Electric
DUOCT3E4,Ashok Leyland Dost,2023,Diesel
YUCDEVL4,Freightliner M2,2010,Diesel
3D2QE96J,Ashok Leyland Dost,2008,Electric
66VAEFYC,Isuzu N-Series,2019,Diesel
Z08XYMG8,Volvo VNL,2005,Diesel
0UR4NWOG,Isuzu N-Series,2010,CNG
MCVCMRV9,Ashok Leyland Dost,2023,CNG
9ZDDQBL6,Ashok Leyland Dost,2024,Electric
YM7CX4JT,Isuzu N-Series,2022,Diesel
AM15BE3X,Isuzu N-Series,2023,CNG
K286SARQ,Volvo VNL,2016,Diesel
F1MJF7B8,Ashok Leyland Dost,2018,Electric
3N56YYPX,Tata Ultra,2010,CNG
HSP4BL5O,Volvo VNL,2019,Diesel
HYZ05E47,Isuzu N-Series,2017,LNG
Z0E0YVSX,Volvo VNL,2016,CNG
3D0N0GNF,Tata Ultra,2023,Diesel
VZSGNSKL,Freightliner M2,2023,LNG
BP9QWCU8,Tata Ultra,2018,CNG
EJB2N4J6,Freightliner M2,2019,Diesel
HFIF17MX,Tata Ultra,2007,Diesel
OZDJRHFW,Ashok Leyland Dost,2010,Diesel
0USHVFY2,Tata Ultra,2023,Diesel
LTESJLE8,Isuzu N-Series,2010,LNG
7KHTOI77,Ashok Leyland Dost,2011,Electric
8T9N2EI4,Tata Ultra,2015,Electric
70CBVJ2Z,Volvo VNL,2014,CNG
3ETMKHXV,Ashok Leyland Dost,2022,Electric
VYXPB9PY,Ashok Leyland Dost,2006,CNG
JN38A6R2,Ashok Leyland Dost,2017,Electric
G1J5J0HD,Tata Ultra,2008,Electric
MONTPCCP,Volvo VNL,2007,Electric
P92SQDT5,Ashok Leyland Dost,2018,LNG
WIJLMX4L,Tata Ultra,2008,CNG
EQXBGWVO,Tata Ultra,2015,LNG
CD5D7DXA,Tata Ultra,2024,CNG
7NPMS749,Volvo VNL,2014,Diesel
B6WS329U,Ashok Leyland Dost,2012,Diesel
8E4WCHIH,Tata Ultra,2022,Electric
YMOB7YG5,Volvo VNL,2023,CNG
JKF9NHWV,Isuzu N-Series,2024,Diesel
KRX1H17L,Isuzu N-Series,2017,LNG
8VOMX0MU,Freightliner M2,2008,Diesel
GUX5GSTN,Tata Ultra,2007,Diesel
IH9O3NZP,Freightliner M2,2018,CNG
ZOFGKDIU,Ashok Leyland Dost,2011,CNG
O48JJA6J,Freightliner M2,2008,Diesel
1HZV3EZF,Volvo VNL,2011,Electric
5P09Z65X,Volvo VNL,2009,LNG
E6M58T6R,Tata Ultra,2024,Diesel
DLPEREJN,Volvo VNL,2005,Diesel
ISZ5V1MR,Ashok Leyland Dost,2010,Electric
PYM9TCVP,Isuzu N-Series,2024,Electric
3AI94V6F,Volvo VNL,2015,CNG
E74W3WJO,Isuzu N-Series,2012,Electric
DP4VOFEI,Freightliner M2,2014,Electric
0NWRK1S0,Isuzu N-Series,2018,Diesel
KL4Q1SGO,Isuzu N-Series,2021,Diesel
973890LX,Tata Ultra,2013,Diesel
G4W145IE,Tata Ultra,2024,Diesel
CYO7DWAI,Volvo VNL,2021,LNG
H60ANSGH,Volvo VNL,2023,LNG
YPK19ER6,Tata Ultra,2023,Electric
TLC864U4,Tata Ultra,2008,Diesel
W8VPHWNL,Volvo VNL,2024,Diesel
L01C0AIS,Volvo VNL,2018,Electric
TR4OJA40,Volvo VNL,2009,Diesel
ZHQ4G5HU,Ashok Leyland Dost,2005,LNG
P5Z6EWXX,Volvo VNL,2005,CNG
5XV1TGBN,Volvo VNL,2019,Electric
5M0TW31X,Freightliner M2,2018,Electric
PQO74619,Volvo VNL,2011,LNG
SB0BTCDG,Volvo VNL,2009,Diesel
1ABO9TMT,Isuzu N-Series,2015,Diesel
A60M07R9,Freightliner M2,2020,Diesel
818LOFI7,Tata Ultra,2022,Diesel
LJAKKQKZ,Tata Ultra,2016,LNG
ITVYP2K4,Volvo VNL,2016,CNG
7VVI29HH,Ashok Leyland Dost,2023,LNG
OWKBWWNG,Ashok Leyland Dost,2022,CNG
IRQYFPKK,Tata Ultra,2009,LNG
Y2KY8R2N,Isuzu N-Series,2019,CNG
MLTYPL0S,Freightliner M2,2013,Electric
FIDYWFZI,Freightliner M2,2012,CNG
2FR8DWOP,Ashok Leyland Dost,2024,Diesel
IHPEZ98R,Isuzu N-Series,2006,LNG
H3UXQ5Q4,Isuzu N-Series,2015,Electric
AHX4T4EP,Ashok Leyland Dost,2020,CNG
4HW8PCY6,Isuzu N-Series,2015,LNG
5H8CEGOF,Ashok Leyland Dost,2009,Diesel
010Z41IM,Tata Ultra,2015,LNG
BY6N22C0,Ashok Leyland Dost,2009,CNG
0LRE5Q1M,Tata Ultra,2021,LNG
ZJXMJLCW,Ashok Leyland Dost,2008,Diesel
9OWOOOU8,Tata Ultra,2010,Diesel
MZEJ2EG4,Freightliner M2,2015,CNG
RI62G54N,Volvo VNL,2008,Electric
QJYJB44G,Isuzu N-Series,2017,Electric
6JSHIZ9C,Tata Ultra,2013,LNG
JRAFOXBA,Tata Ultra,2012,LNG
LGR0S246,Freightliner M2,2006,LNG
SK1B2X4C,Isuzu N-Series,2025,Diesel
FAOUWFXN,Freightliner M2,2008,Electric
T2MA1M9A,Freightliner M2,2017,Electric
KUV69R8D,Tata Ultra,2021,CNG
YEH65T4O,Tata Ultra,2009,CNG
W6LSDOL2,Tata Ultra,2025,Diesel
AIO8U2RC,Isuzu N-Series,2017,Electric
6XRSNRTX,Isuzu N-Series,2016,Electric
8Z4P6YVK,Isuzu N-Series,2010,Diesel
RLAKPOCV,Tata Ultra,2023,Diesel
36CNCZ63,Isuzu N-Series,2013,Diesel
NEE55DHR,Volvo VNL,2009,Diesel
R48PG41O,Tata Ultra,2025,CNG
0CC4LDAY,Freightliner M2,2011,Electric
ELITDLFV,Ashok Leyland Dost,2021,LNG
M9OSUMYQ,Tata Ultra,2013,CNG
JF2U8UB6,Tata Ultra,2018,Electric
310DD8S0,Volvo VNL,2016,Diesel
5WX7BPME,Freightliner M2,2010,Electric
FMN2H6WD,Freightliner M2,2017,Diesel
RTA43OA1,Freightliner M2,2019,LNG
A004JJ98,Volvo VNL,2023,CNG
66SCLRX5,Ashok Leyland Dost,2024,Diesel
JYBVFXLE,Freightliner M2,2022,Electric
