vin,model,mfg_year,fuel_type
3HMINNQA,Freightliner M2,2009,LNG
YACH3TYT,Isuzu N-Series,2016,CNG
OA309XD1,Isuzu N-Series,2006,CNG
JS4AEUDF,Tata Ultra,2015,LNG
NYK5NDE9,Tata Ultra,2011,Diesel
1W79Z877,Volvo VNL,2020,Electric
VHF8ED22,Isuzu N-Series,2017,Electric
YNKO5N7Z,Isuzu N-Series,2023,CNG
MFGZE5A9,Volvo VNL,2014,LNG
G7CDKHUY,Ashok Leyland Dost,2019,Electric
XEPHGW9X,Volvo VNL,2013,Electric
E4RRZUY9,Freightliner M2,2024,CNG
438OJ6ZO,Isuzu N-Series,2019,LNG
MUOLBC63,Volvo VNL,2012,Electric
3EQAQYK4,Freightliner M2,2013,LNG
1GYWSCN8,Freightliner M2,2008,CNG
4OCJEE14,Ashok Leyland Dost,2011,Electric
CM7WADN5,Freightliner M2,2018,LNG
669QE8QJ,Tata Ultra,2006,LNG
DAM2EPA8,Tata Ultra,2012,Electric
TS9DYDRL,Ashok Leyland Dost,2008,CNG
RTF44B6H,Tata Ultra,2009,Electric
MZYA41JO,Ashok Leyland Dost,2019,Diesel
BVUV5H97,Freightliner M2,2024,CNG
79UHHKPV,Isuzu N-Series,2022,CNG
8B0UE14W,Volvo VNL,2011,Electric
7XLRGRLR,Freightliner M2,2015,Diesel
UP0TM95W,Ashok Leyland Dost,2015,LNG
3KBRBZ6G,Volvo VNL,2020,CNG
RFST8KKK,Isuzu N-Series,2018,Electric
F77KN9QS,Ashok Leyland Dost,2012,CNG
RXON6827,Volvo VNL,2005,LNG
IIO1P9DY,Freightliner M2,2009,CNG
GX2EHFEP,Tata Ultra,2006,Electric
AQ7BHQEA,Tata Ultra,2025,LNG
J26VE0Y2,Tata Ultra,2010,LNG
LBYI5CJV,Ashok Leyland Dost,2016,LNG
LS6T63FW,Volvo VNL,2015,CNG
VS2OBPKA,Volvo VNL,2009,CNG
56YT40DW,Ashok Leyland Dost,2020,Electric
QV8Q0W8B,Volvo VNL,2008,LNG
PO7PQ7TV,Isuzu N-Series,2006,Diesel
N0RBUO12,Isuzu N-Series,2009,CNG
TRX5ZEXJ,Tata Ultra,2020,Electric
I2XPI1TM,Freightliner M2,2008,LNG
U0LK10OV,Isuzu N-Series,2017,LNG
L8FFOT07,Freightliner M2,2008,CNG
4ZRQMX4P,Ashok Leyland Dost,2008,CNG
YC7V4QRL,Freightliner M2,2017,CNG
B9UDQ44I,Isuzu N-Series,2010,CNG
HVB7JDF0,Volvo VNL,2016,CNG
1W9KYORR,Tata Ultra,2020,Electric
Y9VYBWDJ,Volvo VNL,2025,LNG
6102HUTH,Ashok Leyland Dost,2009,Electric
VIGL8TYD,Freightliner M2,2023,Diesel
CCH3BUVJ,Freightliner M2,2011,Electric
9J0DV9TP,Isuzu N-Series,2018,LNG
35UHKTB0,Ashok Leyland Dost,2013,Electric
WN419IE0,Freightliner M2,2008,CNG
DOE38RJT,Volvo VNL,2022,LNG
KD6WS4HK,Tata Ultra,2019,LNG
6FS19SG7,Isuzu N-Series,2019,Diesel
KYJ0H1M0,Volvo VNL,2010,CNG
9Q4N8ELN,Ashok Leyland Dost,2009,CNG
OQW1WCUI,Freightliner M2,2008,Electric
283T0XMN,Volvo VNL,2016,CNG
I19SSC0K,Ashok Leyland Dost,2011,CNG
RA2GMTI7,Ashok Leyland Dost,2013,LNG
7QA2SBJF,Isuzu N-Series,2007,LNG
D432EMEG,Ashok Leyland Dost,2023,CNG
IZJQVMY1,Ashok Leyland Dost,2025,Electric
TYI5VXGZ,Volvo VNL,2010,Electric
I75FQT8F,Freightliner M2,2009,LNG
C243C3Q8,Freightliner M2,2011,Diesel
FPVH2I5J,Freightliner M2,2012,LNG
DAJGQ5FZ,Isuzu N-Series,2005,CNG
ASW2ZQ8D,Volvo VNL,2010,LNG
WDJF2NKH,Volvo VNL,2013,Electric
7VPMJ9IV,Volvo VNL,2021,Electric
3GOZZOPI,Isuzu N-Series,2020,CNG
7P0GLCAS,Tata Ultra,2013,CNG
FMORSVS3,Ashok Leyland Dost,2014,LNG
0UPTT2ZK,Volvo VNL,2017,Electric
9TZAQCQH,Freightliner M2,2012,Diesel
PRQ1BRP5,Tata Ultra,2005,Diesel
1VRY3SCT,Isuzu N-Series,2023,CNG
T44VDVY4,Isuzu N-Series,2025,LNG
5FIARDP2,Freightliner M2,2020,CNG
JYCN7XQO,Isuzu N-Series,2022,Diesel
ZBX6P8FZ,Volvo VNL,2006,CNG
CTAM5Z1N,Isuzu N-Series,2013,Electric
J6RWHHBQ,Tata Ultra,2025,Diesel
IQ2V2KKM,Ashok Leyland Dost,2016,Diesel
D1ZFADHK,Freightliner M2,2018,Electric
2GRV4PNG,Ashok Leyland Dost,2005,CNG
0NKOR9ON,Ashok Leyland Dost,2006,Electric
53R5Y7FV,Freightliner M2,2023,LNG
M967UL6E,Isuzu N-Series,2019,LNG
HA64O6VO,Isuzu N-Series,2016,Electric
U26ZEUHZ,Tata Ultra,2023,CNG
6JYGELRP,Volvo VNL,2011,LNG
JATTO730,Tata Ultra,2017,CNG
H98350H4,Ashok Leyland Dost,2014,LNG
IO9YL4A2,Tata Ultra,2010,LNG
UTV2IC8X,Freightliner M2,2022,Diesel
5067ZXBU,Freightliner M2,2021,CNG
6VK0BHUE,Tata Ultra,2018,Electric
Q41IEX3M,Tata Ultra,2009,LNG
L341H4FQ,Tata Ultra,2006,CNG
ICRA1WKI,Volvo VNL,2022,Electric
JH0OTDTX,Tata Ultra,2012,LNG
FBZIV0FA,Ashok Leyland Dost,2021,Diesel
D8I8ZOL2,Tata Ultra,2017,Electric
MYFG7LJH,Isuzu N-Series,2018,LNG
KWJ9SLHJ,Tata Ultra,2015,LNG
3IYVABNK,Isuzu N-Series,2016,Electric
TYXISVUM,Volvo VNL,2018,Electric
UPZ0SUCY,Ashok Leyland Dost,2018,Electric
QNELTSYW,Tata Ultra,2013,LNG
E6FRCSNJ,Volvo VNL,2010,Diesel
RMRHJEDZ,Tata Ultra,2016,Diesel
1YIS2XIL,Isuzu N-Series,2007,Diesel
G2XCQGZU,Freightliner M2,2024,CNG
IDFDTHGD,Volvo VNL,2010,CNG
RCOOOXSO,Freightliner M2,2012,CNG
V87JXXE4,Tata Ultra,2013,Diesel
YHJ64F8O,Tata Ultra,2006,Diesel
9OB89TA8,Tata Ultra,2018,Electric
J0UHS9LW,Ashok Leyland Dost,2012,Diesel
MZ5L94U7,Tata Ultra,2008,Diesel
4P674ISX,Freightliner M2,2025,Electric
BGSZFSYJ,Ashok Leyland Dost,2023,Electric
Z36UOY6K,Volvo VNL,2014,Electric
DSTAJBKK,Tata Ultra,2018,Diesel
44FZAML6,Tata Ultra,2011,Electric
ME4MH9FM,Tata Ultra,2012,LNG
DJIDBYIL,Ashok Leyland Dost,2019,LNG
96AA6C37,Freightliner M2,2007,Diesel
D6MBNMGR,Tata Ultra,2014,Electric
8KBND8MU,Tata Ultra,2016,Diesel
1BMRUEA4,Freightliner M2,2006,CNG
6HEWLQI7,Isuzu N-Series,2020,Electric
NEGGFH2C,Freightliner M2,2014,Diesel
FNZSTVSX,Freightliner M2,2021,CNG
Q26VKBU6,Volvo VNL,2018,Diesel
X89QT2EX,Tata Ultra,2025,Diesel
LS6O3E0C,Isuzu N-Series,2021,Diesel
FR74D5O0,Ashok Leyland Dost,2006,LNG
1ZGSHR98,Freightliner M2,2007,LNG
V1H6ESQ2,Tata Ultra,2025,LNG
QSQS4XIE,Volvo VNL,2020,LNG
UBZS8Y9I,Volvo VNL,2011,CNG
KIMWSTX6,Freightliner M2,2015,CNG
JBI3AGLT,Volvo VNL,2011,Electric
BLQJ67LB,Tata Ultra,2011,CNG
TBA918G1,Volvo VNL,2016,Electric
4EMDSR3M,Volvo VNL,2023,Electric
XCBF2OH0,Isuzu N-Series,2011,Diesel
4QAJ8U3R,Isuzu N-Series,2005,LNG
XG36QWU6,Isuzu N-Series,2005,Electric
GD64B3QZ,Ashok Leyland Dost,2019,CNG
LZH6NZ90,Ashok Leyland Dost,2007,CNG
3TZJWKRN,Volvo VNL,2008,CNG
2J2B9P3T,Tata Ultra,2015,LNG
SJMBML7Q,Freightliner M2,2007,Electric
14CLPX7U,Freightliner M2,2010,Electric
HFWAC0QT,Ashok Leyland Dost,2008,Electric
VNTIW8VQ,Freightliner M2,2025,Diesel
A6YMTXFU,Ashok Leyland Dost,2025,LNG
KEFXH7KY,Ashok Leyland Dost,2021,Electric
3U29AFZY,Freightliner M2,2016,CNG
7QX6G9TU,Volvo VNL,2022,Diesel
U2Q8OH4Y,Freightliner M2,2008,Diesel
TZNBVPEQ,Volvo VNL,2024,CNG
RG3FY8BF,Volvo VNL,2008,Electric
8UVW4ALS,Tata Ultra,2024,Electric
LA1C2EFW,Freightliner M2,2005,Diesel
CZFN0D93,Freightliner M2,2008,LNG
W1YD82QH,Isuzu N-Series,2010,CNG
TIBRVPJ9,Tata Ultra,2021,LNG
6M3KSIM8,Ashok Leyland Dost,2025,Electric
9X95TLL4,Ashok Leyland Dost,2023,CNG
XPHUGWSZ,Tata Ultra,2021,CNG
6WD97M8Z,Ashok Leyland Dost,2024,Electric
1XGILILI,Isuzu N-Series,2011,Electric
KVFM2710,Freightliner M2,2014,Diesel
XXHQHAJU,Volvo VNL,2024,Diesel
XYY1E7IM,Freightliner M2,2007,LNG
QH860Q6I,Tata Ultra,2010,Diesel
SGN38RF3,Volvo VNL,2019,LNG
H41R6YLU,Freightliner M2,2006,CNG
53WHPW4O,Volvo VNL,2017,Electric
MEMQ0ZNQ,Ashok Leyland Dost,2005,LNG
4NYWI5FF,Ashok Leyland Dost,2025,LNG
P2EEH11R,Freightliner M2,2020,CNG
78XOCI6H,Freightliner M2,2025,LNG
JR83NOYH,Volvo VNL,2017,LNG
DELDLFGK,Freightliner M2,2008,Diesel
133VUXP3,Freightliner M2,2025,LNG
P5DBINVA,Ashok Leyland Dost,2010,CNG
E79CTRBB,Volvo VNL,2015,CNG
IAERNX3Z,Volvo VNL,2016,Diesel
EPTB2AP0,Freightliner M2,2012,CNG
J84W07D7,Tata Ultra,2019,LNG
GUCD7HMW,Tata Ultra,2006,CNG
Y08RVJKX,Freightliner M2,2022,Electric
HKWYI2IM,Ashok Leyland Dost,2020,LNG
860M2ZCG,Volvo VNL,2010,Diesel
3A9NRZY6,Ashok Leyland Dost,2016,Electric
FQ9LS368,Volvo VNL,2005,Electric
4JF7JD9J,Ashok Leyland Dost,2012,LNG
9EW06KQ9,Ashok Leyland Dost,2019,Electric
ASRO26HD,Volvo VNL,2010,Electric
ZBZGB2DK,Isuzu N-Series,2012,CNG
ML7U1S5J,Freightliner M2,2020,LNG
W7IMH5NU,Isuzu N-Series,2015,Diesel
0Z2DTAJL,Volvo VNL,2013,CNG
EYCXL7J7,Isuzu N-Series,2019,LNG
2GC0AR17,Isuzu N-Series,2025,Diesel
FNOU0O2A,Freightliner M2,2020,Diesel
ES6J3XFH,Ashok Leyland Dost,2010,Diesel
D1DOCBQX,Tata Ultra,2019,LNG
WKIM7YWG,Volvo VNL,2021,LNG
O45ZOM6T,Tata Ultra,2023,CNG
EI4WQT9X,Isuzu N-Series,2010,CNG
DRH2DAQE,Ashok Leyland Dost,2015,CNG
024U73SF,Tata Ultra,2007,LNG
ECZ5MOGN,Freightliner M2,2024,Electric
VC1Q2VLH,Ashok Leyland Dost,2022,Electric
844GXHKP,Volvo VNL,2019,Diesel
ZH6MXNXG,Tata Ultra,2024,LNG
QN5ZDGPC,Isuzu N-Series,2022,Diesel
E4AEQHWJ,Volvo VNL,2007,CNG
4JM921P3,Tata Ultra,2012,Diesel
0JK7T06O,Tata Ultra,2018,LNG
DRYKDDZZ,Ashok Leyland Dost,2017,Diesel
433L9M13,Freightliner M2,2021,CNG
AY9A5RC5,Ashok Leyland Dost,2025,CNG
FUK0RU8C,Ashok Leyland Dost,2008,CNG
S1HV7TQ4,Isuzu N-Series,2024,Diesel
6LE4O7EO,Ashok Leyland Dost,2023,LNG
UVEMTL46,Tata Ultra,2023,Diesel
8QGHBELM,Volvo VNL,2022,CNG
3O2101JZ,Freightliner M2,2009,Diesel
MWJ4UJFU,Isuzu N-Series,2010,Electric
3OLI06XX,Tata Ultra,2019,LNG
Y7YYADMW,Freightliner M2,2024,Electric
0AZL2BR6,Isuzu N-Series,2023,LNG
D8029H61,Freightliner M2,2015,LNG
YR8UI8IL,Ashok Leyland Dost,2008,LNG
4YPUHD6T,Tata Ultra,2014,Electric
JO40C24W,Isuzu N-Series,2021,Diesel
I07T9ULW,Tata Ultra,2013,CNG
JV9QIWGS,Ashok Leyland Dost,2021,LNG
CCYKUDFV,Ashok Leyland Dost,2009,Diesel
UDTBDCGU,Volvo VNL,2020,CNG
ITAPP9G3,Ashok Leyland Dost,2007,LNG
J3H83XHI,Volvo VNL,2024,CNG
V1V69G9G,Tata Ultra,2018,LNG
G1S1U6QB,Tata Ultra,2008,Diesel
FYNOU7JF,Isuzu N-Series,2024,CNG
D8D5RQD1,Volvo VNL,2010,CNG
JYOXSFKE,Isuzu N-Series,2006,LNG
NVGFLKQI,Volvo VNL,2013,CNG
U7PXROFQ,Isuzu N-Series,2019,CNG
6KM1AJ5Q,Isuzu N-Series,2019,LNG
EX1V1HBI,Freightliner M2,2006,CNG
4WHI0X55,Volvo VNL,2006,Electric
IOK85IM0,Freightliner M2,2006,CNG
NHPOVZGT,Ashok Leyland Dost,2016,Diesel
ETA9H4OY,Isuzu N-Series,2020,Diesel
U8KQ8U8J,Freightliner M2,2014,Diesel
W0I9DLWM,Freightliner M2,2007,Electric
IV1OMRW8,Ashok Leyland Dost,2015,Diesel
A7GEO11U,Isuzu N-Series,2015,LNG
4Z7L5484,Ashok Leyland Dost,2008,LNG
8X33B16C,Tata Ultra,2021,Electric
EHER75PY,Ashok Leyland Dost,2013,LNG
4JFSZ3QX,Volvo VNL,2024,Diesel
FDOLTAOQ,Freightliner M2,2013,Diesel
APKOGITO,Isuzu N-Series,2020,Electric
II9ECD2K,Isuzu N-Series,2024,Diesel
KDFS3HAZ,Ashok Leyland Dost,2015,LNG
AZC70K5E,Volvo VNL,2018,CNG
UG0FI5ZW,Volvo VNL,2023,LNG
ZR29B0PJ,Ashok Leyland Dost,2017,CNG
QRTF22YN,Isuzu N-Series,2022,CNG
VICJQAPJ,Freightliner M2,2007,CNG
P8JKRCJB,Ashok Leyland Dost,2015,Electric
YJRBH9AM,Ashok Leyland Dost,2016,Electric
GYWZARP5,Tata Ultra,2012,LNG
432ER47H,Ashok Leyland Dost,2008,Electric
4BXKY6L6,Ashok Leyland Dost,2013,Diesel
64NCFCMR,Isuzu N-Series,2011,CNG
DR8MV6MF,Tata Ultra,2006,LNG
Z4WWT2IZ,Freightliner M2,2016,Electric
BYW9AODL,Volvo VNL,2021,CNG
3ODAMJJZ,Freightliner M2,2006,LNG
HZ73M6I6,Tata Ultra,2017,CNG
7FTXS0P1,Isuzu N-Series,2013,LNG
4P2D7BBO,Isuzu N-Series,2011,Electric
O6R2HJI0,Freightliner M2,2008,Diesel
IJVT7U5G,Ashok Leyland Dost,2021,Diesel
0GXFY9JK,Ashok Leyland Dost,2010,LNG
GSA181N6,Tata Ultra,2024,CNG
HFSAVWR5,Tata Ultra,2005,Electric
5Q98TM2F,Ashok Leyland Dost,2019,Diesel
U41QAA5N,Tata Ultra,2010,Electric
0H3HIGUA,Freightliner M2,2008,LNG
UPYU2GKT,Volvo VNL,2007,CNG
XRRIE4MC,Tata Ultra,2022,Electric
6V15UJH4,Freightliner M2,2019,LNG
UZZ07VSA,Volvo VNL,2020,CNG
OXJUBVRF,Isuzu N-Series,2021,Diesel
WN0UFQOY,Ashok Leyland Dost,2023,Diesel
5MQDJFLT,Isuzu N-Series,2014,Electric
ZBN5GMLM,Volvo VNL,2019,CNG
L4Z7VVNX,Volvo VNL,2005,LNG
T04LPU5D,Freightliner M2,2010,Electric
3DT23KBB,Isuzu N-Series,2015,CNG
7AZCCHC3,Isuzu N-Series,2022,Electric
ZC95HF1I,Tata Ultra,2021,LNG
5FOMH1D6,Isuzu N-Series,2010,CNG
6C6YWJW0,Tata Ultra,2006,LNG
Z2C6EXI6,Volvo VNL,2022,LNG
YMPQNLN8,Freightliner M2,2012,CNG
CUVHDMOV,Volvo VNL,2023,Electric
JIMGPVL9,Ashok Leyland Dost,2025,Electric
CVPCXUEF,Isuzu N-Series,2024,LNG
Y8Z2FW3Z,Ashok Leyland Dost,2021,Electric
ANB2BDEV,Volvo VNL,2025,CNG
8YLF0KPA,Freightliner M2,2023,Electric
LU7KCVWZ,Volvo VNL,2015,Electric
95BUNHYR,Tata Ultra,2013,LNG
KKRV115D,Isuzu N-Series,2014,LNG
Z6B3O8IU,Ashok Leyland Dost,2013,Electric
JRCSL4E1,Volvo VNL,2005,LNG
TIIL17OL,Isuzu N-Series,2017,LNG
GQBQYY1S,Tata Ultra,2021,Diesel
NX1O88NU,Tata Ultra,2009,CNG
0GL4XW4Z,Volvo VNL,2024,Electric
TUH350RJ,Freightliner M2,2025,Electric
CKTECHPJ,Tata Ultra,2020,Electric
CQ4VI3HS,Freightliner M2,2005,LNG
0YW2YGYY,Ashok Leyland Dost,2009,LNG
ZVET8FSU,Freightliner M2,2010,Electric
NNA3UY0Y,Freightliner M2,2009,Diesel
37O2B8ZA,Volvo VNL,2011,CNG
9ZFKOSZ8,Isuzu N-Series,2025,Diesel
RGU3AZXX,Isuzu N-Series,2008,CNG
4SNFANFQ,Isuzu N-Series,2017,Electric
WEJO8320,Volvo VNL,2006,Electric
R49VXH2X,Freightliner M2,2018,LNG
1114QMTM,Isuzu N-Series,2010,LNG
9IRAMPS6,Volvo VNL,2005,CNG
LSATXER3,Volvo VNL,2009,Electric
M9OT9TC9,Ashok Leyland Dost,2015,Electric
V8QX5EOJ,Ashok Leyland Dost,2017,CNG
A93FAJR3,Ashok Leyland Dost,2021,Electric
ETQF000G,Volvo VNL,2013,Diesel
PYKBPEPR,Tata Ultra,2007,Diesel
BM7QBMZL,Freightliner M2,2012,CNG
P8ZH7YRK,Isuzu N-Series,2020,Diesel
8BTMKQST,Tata Ultra,2018,CNG
KHGT3TV8,Isuzu N-Series,2008,Diesel
ZW67RALH,Tata Ultra,2019,CNG
3PVUXQT6,Ashok Leyland Dost,2008,CNG
K5KB4TGJ,Isuzu N-Series,2009,LNG
2YY7OA2I,Freightliner M2,2014,Diesel
9MZM4TR3,Isuzu N-Series,2009,LNG
H64QNGRW,Freightliner M2,2014,LNG
0Q1EN87Y,Tata Ultra,2008,Electric
0M1A7650,Ashok Leyland Dost,2005,Diesel
S1KZZYTG,Tata Ultra,2016,CNG
OC6Y2MY5,Freightliner M2,2022,Electric
GU9VMN5I,Tata Ultra,2016,Diesel
871QRO0E,Freightliner M2,2010,Diesel
HP7GS5Z4,Freightliner M2,2006,Electric
1ZWWFZ3F,Tata Ultra,2017,Electric
YZZCRQC8,Volvo VNL,2024,LNG
63X57LGN,Isuzu N-Series,2005,Diesel
YSFQ4FEM,Volvo VNL,2008,Diesel
51FJ4VXQ,Ashok Leyland Dost,2017,Diesel
32525DB8,Ashok Leyland Dost,2008,CNG
NUZ5LN07,Volvo VNL,2006,Diesel
QL7771S4,Ashok Leyland Dost,2007,Electric
L7VHHFNI,Ashok Leyland Dost,2022,Diesel
QP7P3N7H,Ashok Leyland Dost,2017,LNG
U5NS8KDC,Volvo VNL,2024,Electric
EDJ7RDH8,Isuzu N-Series,2014,CNG
ZXFXDAJV,Volvo VNL,2022,LNG
I4HOOS99,Freightliner M2,2018,Diesel
KW91ZRMV,Tata Ultra,2018,Electric
E40B83CX,Freightliner M2,2018,Electric
BD26EJUV,Isuzu N-Series,2016,Electric
LK57S2YA,Isuzu N-Series,2023,CNG
J3BYQHX8,Tata Ultra,2025,Electric
3WP4PTU3,Freightliner M2,2024,LNG
US6EJJPG,Volvo VNL,2014,Electric
FUAFS35M,Ashok Leyland Dost,2017,CNG
IU8B4M76,Isuzu N-Series,2019,Diesel
LQ2LTD01,Tata Ultra,2024,CNG
MXNTJTQE,Isuzu N-Series,2014,CNG
H6VZ3OE0,Isuzu N-Series,2013,Diesel
AF6IEHRE,Volvo VNL,2022,CNG
49QJCTE4,Ashok Leyland Dost,2019,Electric
6FBXPW93,Tata Ultra,2008,Electric
QIH3LN59,Tata Ultra,2007,CNG
G2D66Q5R,Tata Ultra,2022,Electric
LU39064S,Freightliner M2,2018,Diesel
A5Y3HWP7,Ashok Leyland Dost,2025,Diesel
3ZBTZK9Q,Tata Ultra,2018,Electric
XPRWGOIO,Isuzu N-Series,2010,Diesel
WFP8WDFF,Volvo VNL,2019,Diesel
HW6H83PN,Ashok Leyland Dost,2010,Diesel
T9SN7DFG,Tata Ultra,2009,Diesel
DKDNDNSP,Volvo VNL,2016,Electric
H9DF32SZ,Isuzu N-Series,2016,Diesel
HMJM1T2S,Tata Ultra,2020,CNG
4MJ5TN75,Isuzu N-Series,2005,Electric
ZE1GIATD,Volvo VNL,2018,Electric
ZH0D1IBH,Freightliner M2,2010,CNG
JDUR1S7H,Isuzu N-Series,2015,Electric
O2SV9B19,Volvo VNL,2006,LNG
HSJXOJS4,Freightliner M2,2005,Electric
DFTI0AC4,Tata Ultra,2021,CNG
ZAUHT0PN,Tata Ultra,2010,CNG
1KWL557E,Volvo VNL,2025,LNG
9ZOT0LYT,Isuzu N-Series,2017,LNG
TOUFJK9M,Freightliner M2,2021,LNG
X68955G4,Freightliner M2,2015,Diesel
6KKO1H88,Ashok Leyland Dost,2006,Diesel
WCJBKFG7,Isuzu N-Series,2023,LNG
G4YL6UZR,Ashok Leyland Dost,2015,Diesel
TW350LU5,Isuzu N-Series,2016,Electric
W2UZRHL1,Freightliner M2,2017,LNG
EM9HO2TE,Ashok Leyland Dost,2025,LNG
TUR44XS3,Volvo VNL,2013,Diesel
HNHDONNV,Ashok Leyland Dost,2007,Electric
9L39ELZ2,Isuzu N-Series,2020,Diesel
OTGL0JA9,Volvo VNL,2012,CNG
2AS5Y8ZS,Freightliner M2,2019,CNG
1EIOVXGY,Ashok Leyland Dost,2012,CNG
BCUC95MF,Freightliner M2,2025,Electric
LGR6ZU2D,Isuzu N-Series,2005,LNG
8VXWXA3R,Ashok Leyland Dost,2020,Diesel
TEOT11N7,Isuzu N-Series,2012,LNG
1G4MZ5LH,Ashok Leyland Dost,2023,CNG
BP3AYYYW,Isuzu N-Series,2021,Electric
1WR366JW,Volvo VNL,2012,CNG
QID90NKT,Volvo VNL,2012,Electric
99LSXR3F,Volvo VNL,2022,Diesel
54GUFLMD,Volvo VNL,2024,CNG
E7Q6BLH3,Tata Ultra,2017,Diesel
HNNBCOYN,Ashok Leyland Dost,2018,LNG
JVKLZ179,Ashok Leyland Dost,2016,LNG
OXMW5YYO,Isuzu N-Series,2019,Diesel
7EBHXNSP,Tata Ultra,2010,CNG
6XVZM5SH,Tata Ultra,2015,LNG
NY4A7TKW,Volvo VNL,2006,CNG
XVIV8HNG,Ashok Leyland Dost,2007,CNG
CKAJTEER,Volvo VNL,2019,Electric
UIYBPYAH,Ashok Leyland Dost,2014,LNG
XLVI8D6T,Isuzu N-Series,2022,CNG
ZW6E2VSS,Tata Ultra,2015,Diesel
3P3W5GQB,Volvo VNL,2009,Electric
HYVP79IG,Ashok Leyland Dost,2014,CNG
U6MMFTLZ,Tata Ultra,2010,Diesel
AHAS0ASS,Tata Ultra,2021,Electric
FM0JX6NU,Ashok Leyland Dost,2015,LNG
YO9WZYI3,Tata Ultra,2025,Diesel
CZ9IY1VI,Tata Ultra,2008,LNG
W8288YV0,Ashok Leyland Dost,2024,CNG
6U76G9Z0,Freightliner M2,2008,CNG
L77Q59A7,Isuzu N-Series,2009,LNG
E2OLD2BB,Tata Ultra,2010,LNG
CZGNZVOZ,Ashok Leyland Dost,2015,CNG
LSZNDQJN,Ashok Leyland Dost,2016,CNG
FXSHW9UP,Isuzu N-Series,2014,LNG
UC01BKI9,Tata Ultra,2013,CNG
HIPW9MNI,Freightliner M2,2024,Electric
6JGCPJ20,Tata Ultra,2013,Electric
UM94IBLP,Freightliner M2,2009,LNG
U8IEALI7,Tata Ultra,2016,LNG
2VOZZ8TD,Volvo VNL,2018,CNG
BFJ13CJ5,Volvo VNL,2022,CNG
TLW5F01L,Tata Ultra,2017,Electric
WRMT5B39,Freightliner M2,2014,CNG
X0OBFEI5,Freightliner M2,2013,Diesel
67C8TMO9,Volvo VNL,2024,Diesel
9KZPB9WH,Freightliner M2,2007,Diesel
8LPXB7DK,Ashok Leyland Dost,2012,Electric
GQDVYD64,Ashok Leyland Dost,2008,Electric
FLWUK5M4,Ashok Leyland Dost,2011,LNG
QRHIB0GX,Ashok Leyland Dost,2020,Electric
FXP7RW9N,Ashok Leyland Dost,2025,Diesel
WMW1X2SQ,Freightliner M2,2005,Electric
XJOCJ7ES,Volvo VNL,2025,Electric
3ASMI7I7,Ashok Leyland Dost,2006,Electric
EFUWBWZZ,Ashok Leyland Dost,2017,Electric
BN95H8Y0,Volvo VNL,2016,CNG
7NF70ROV,Freightliner M2,2008,LNG
L2891JAT,Tata Ultra,2010,CNG
5CWCNH4A,Isuzu N-Series,2009,Electric
QSRTHWZ2,Volvo VNL,2020,Electric
2Z9BKKG4,Isuzu N-Series,2014,LNG
X9DKSRR3,Freightliner M2,2009,LNG
HESONWSV,Tata Ultra,2016,Diesel
DQ5Z97TG,Ashok Leyland Dost,2015,LNG
EVJUCYH0,Volvo VNL,2018,Electric
NUAKWPYW,Freightliner M2,2010,LNG
DMVG3P18,Freightliner M2,2023,CNG
1PZ8QL77,Ashok Leyland Dost,2006,LNG
DWDQIM1I,Isuzu N-Series,2021,CNG
LNNVM0U0,Isuzu N-Series,2007,LNG
7FJO9FQZ,Tata Ultra,2007,Electric
JJFF2N9D,Tata Ultra,2015,CNG
4LZ4KO9E,Volvo VNL,2022,Electric
YRT8RUWI,Freightliner M2,2012,Electric
414JOPIJ,Isuzu N-Series,2022,LNG
VJGKPED4,Freightliner M2,2008,Diesel
7HI9649X,Isuzu N-Series,2013,Diesel
NN392TPN,Tata Ultra,2009,Electric
40H7A0X1,Isuzu N-Series,2023,Electric
OEJO8FAC,Tata Ultra,2009,Diesel
T053M9SL,Ashok Leyland Dost,2017,CNG
Z17FEP2E,Volvo VNL,2012,Electric
F89QWZFO,Isuzu N-Series,2005,CNG
OZP1ILH3,Volvo VNL,2022,Electric
4AVATBPX,Freightliner M2,2020,Diesel
EL62TX5H,Freightliner M2,2015,Diesel
Y4RD1QYC,Tata Ultra,2017,Diesel
FJUE41WC,Volvo VNL,2023,CNG
JFXQD5SC,Freightliner M2,2005,LNG
DJJGB9PO,Ashok Leyland Dost,2006,Electric
78EV2EFJ,Volvo VNL,2006,Diesel
5HT3A3WC,Isuzu N-Series,2024,CNG
J2U2ZPQ3,Volvo VNL,2020,Electric
WBX47BJW,Freightliner M2,2014,Diesel
DUJ6HV5C,Ashok Leyland Dost,2019,LNG
9XX6LMNX,Freightliner M2,2024,LNG
DLW97J6Z,Volvo VNL,2021,LNG
JW8A252M,Volvo VNL,2023,LNG
QIZNPZKR,Freightliner M2,2023,Diesel
19NSIK19,Volvo VNL,2007,LNG
WQZCFNWA,Tata Ultra,2016,Diesel
DUC07KWW,Ashok Leyland Dost,2009,Electric
WMWJNL5F,Tata Ultra,2011,Electric
KE7OZJJO,Ashok Leyland Dost,2022,Electric
46GW70K5,Ashok Leyland Dost,2017,Diesel
WYJ8MK90,Isuzu N-Series,2024,CNG
CS2QO7OG,Tata Ultra,2012,Electric
HKNITPY5,Isuzu N-Series,2019,LNG
MG6RXVTL,Ashok Leyland Dost,2011,Electric
9F08O8WU,Isuzu N-Series,2006,LNG
